pid,pname,X_gcj02,Y_gcj02,X_wgs84,Y_wgs84,X_bd09,Y_bd09,city,province,comment,rankInCity,rankInChin
21598,进明寺,118.14114,24.429472,118.1362,24.4322,118.1477,24.4352,厦门,福建省,1~10,279,21599
21599,厦门火车站-南广场,118.116488,24.466921,118.1115,24.4696,118.123,24.4728,厦门,福建省,1~10,280,21600
21600,双溪公园,118.152868,24.727519,118.148,24.7302,118.1595,24.7332,厦门,福建省,1~10,281,21601
21601,少年儿童图书馆,118.054869,24.56368,118.0499,24.5664,118.0613,24.5698,厦门,福建省,1~10,282,21602
21602,老院子民俗文化风情园景区,118.076081,24.623628,118.0711,24.6263,118.0825,24.63,厦门,福建省,1~10,283,21603
21603,南京夫子庙,118.127424,24.501877,118.1225,24.5046,118.134,24.5077,厦门,福建省,1~10,284,21604
21604,古龙居住公园,118.153481,24.519549,118.1486,24.5222,118.1601,24.5252,厦门,福建省,1~10,285,21605
21605,朝元观,118.14858,24.735285,118.1437,24.738,118.1552,24.741,厦门,福建省,1~10,286,21606
21606,集美大学诚毅校区,118.070141,24.607075,118.0651,24.6098,118.0765,24.6134,厦门,福建省,1~10,287,21607
21607,会展步行街,118.183871,24.462925,118.1791,24.4657,118.1904,24.4692,厦门,福建省,1~10,288,21608
21751,国家地质公园,119.052346,27.064041,119.0473,27.0672,119.0587,27.0703,宁德,福建省,1~10,51,21752
22012,开元寺紫云屏,118.585521,24.913235,118.581,24.9162,118.5919,24.9193,泉州,福建省,1~10,140,22013
22013,董杨大宗祠,118.5871,24.910998,118.5827,24.914,118.5936,24.9171,泉州,福建省,1~10,141,22014
22014,黄巢山漂流,118.283813,24.871809,118.2791,24.8746,118.2904,24.8777,泉州,福建省,1~10,142,22015
22015,虹山瀑布,118.599055,25.279053,118.5946,25.2821,118.6056,25.285,泉州,福建省,1~10,143,22016
22016,柯厝村,118.970856,25.180894,118.9663,25.1838,118.9774,25.1866,泉州,福建省,1~10,144,22017
22017,乌髻岩,118.099901,25.403034,118.0949,25.4056,118.1064,25.4092,泉州,福建省,1~10,145,22018
22018,风车岛,119.029074,24.958209,119.0243,24.9609,119.0355,24.9645,泉州,福建省,1~10,146,22019
22019,安溪普陀寺,118.213538,25.066938,118.2087,25.0697,118.2199,25.0732,泉州,福建省,1~10,147,22020
22082,金光明寺,117.243878,23.709006,117.2391,23.7116,117.2504,23.7154,漳州,福建省,1~10,72,22083
22083,德远堂,117.052316,24.617805,117.0473,24.6205,117.0588,24.6235,漳州,福建省,1~10,73,22084
22084,高寨村,117.202303,24.395052,117.1974,24.3979,117.2089,24.401,漳州,福建省,1~10,74,22085
22085,华安（贡鸭山）国家森林公园,117.421717,24.90761,117.4165,24.9103,117.4282,24.9133,漳州,福建省,1~10,75,22086
22147,南郡会馆,119.306155,26.052896,119.3014,26.056,119.3127,26.059,福州,福建省,1~10,209,22148
22148,东庠岛,119.889109,25.590339,119.8849,25.5933,119.8956,25.5966,福州,福建省,1~10,210,22149
22149,蒲竺寺,119.565135,26.043267,119.5606,26.0466,119.5717,26.0491,福州,福建省,1~10,211,22150
22150,大雄宝殿,119.39543,26.055785,119.3905,26.0587,119.4019,26.0621,福州,福建省,1~10,212,22151
22151,南寨山景区,119.741936,25.462651,119.7374,25.4655,119.7484,25.4689,福州,福建省,1~10,213,22152
22152,三坊七巷保护修复成果展,119.295014,26.079601,119.2902,26.0827,119.3015,26.0858,福州,福建省,1~10,214,22153
22153,寿山石古矿洞,119.2987,26.284402,119.2939,26.2876,119.3052,26.2906,福州,福建省,1~10,215,22154
22397,临江楼,117.421788,25.289383,117.4166,25.292,117.4283,25.295,龙岩,福建省,1~10,48,22398
22398,李氏大宗祠,116.595357,24.85862,116.591,24.8616,116.602,24.8643,龙岩,福建省,1~10,49,22399
22403,尤溪龙门场,118.325543,25.963408,118.3206,25.9664,118.3319,25.9697,三明,福建省,1~10,47,22404
22404,豫章贤祠,117.800255,26.393984,117.7953,26.3974,117.8068,26.3999,三明,福建省,1~10,48,22405
22405,吉山,117.31748,25.959178,117.3124,25.9622,117.3241,25.965,三明,福建省,1~10,49,22406
22406,建宁民俗馆,116.836687,26.842238,116.832,26.8457,116.8433,26.848,三明,福建省,1~10,50,22407
22407,泰宁丹霞地貌,117.087811,26.860216,117.0826,26.8634,117.0943,26.8662,三明,福建省,1~10,51,22408
22554,东岳庙,118.34693,27.04251,118.3419,27.0457,118.3534,27.0486,南平,福建省,1~10,67,22555
22555,永丰禅寺,117.98514,27.76798,117.9801,27.7713,117.9916,27.7741,南平,福建省,1~10,68,22556
22556,爱来印象奇幻馆,117.978863,27.640524,117.9739,27.6438,117.9854,27.6467,南平,福建省,1~10,69,22557
22569,仙岳山-土地公庙,118.11132,24.500578,118.1063,24.5033,118.1178,24.5066,厦门,福建省,1~10,289,22570
22570,竹树堂,118.074725,24.459783,118.0697,24.4625,118.0811,24.4662,厦门,福建省,1~10,290,22571
22571,一国两制沙滩,118.17265,24.45036,118.1678,24.4531,118.1791,24.4564,厦门,福建省,1~10,291,22572
22572,城隍庙,118.24764,24.667297,118.2429,24.6701,118.2542,24.673,厦门,福建省,1~10,292,22573
22573,新碑林,118.099428,24.452479,118.0944,24.4551,118.1058,24.4586,厦门,福建省,1~10,293,22574
22574,中山公园花展西院,118.089391,24.459344,118.0844,24.4619,118.0958,24.4656,厦门,福建省,1~10,294,22575
22575,厦门大学科技园,118.102117,24.436184,118.0971,24.4388,118.1085,24.4423,厦门,福建省,1~10,295,22576
22576,魔法森林探秘,118.106166,24.515059,118.1012,24.5178,118.1127,24.5212,厦门,福建省,1~10,296,22577
22577,苏颂科技馆,118.147204,24.731264,118.1423,24.734,118.1538,24.737,厦门,福建省,1~10,297,22578
22578,陈嘉庚珍藏文物展,118.087562,24.444068,118.0826,24.4467,118.094,24.4504,厦门,福建省,1~10,298,22579
22579,海下隧道,118.210999,24.542998,118.2062,24.5458,118.2174,24.5493,厦门,福建省,1~10,299,22580
22580,郑成功雕像,118.076756,24.441237,118.0718,24.4438,118.0832,24.4475,厦门,福建省,1~10,300,22581
22581,厦门十二龙潭,118.17521,24.738491,118.1703,24.7413,118.1817,24.7447,厦门,福建省,1~10,301,22582
22723,榕枫公园,120.140116,27.00183,120.1356,27.005,120.1465,27.008,宁德,福建省,1~10,52,22724
22724,七都溪,119.537388,26.767822,119.5328,26.7713,119.5439,26.7741,宁德,福建省,1~10,53,22725
22725,浒屿澳村,119.821258,26.792662,119.8168,26.7961,119.8279,26.7983,宁德,福建省,1~10,54,22726
22726,际头耕读文化大观园,119.116676,26.812502,119.1117,26.8157,119.1233,26.8183,宁德,福建省,1~10,55,22727
22727,沙江镇,119.99289,26.795668,119.9885,26.7991,119.9993,26.8021,宁德,福建省,1~10,56,22728
23032,中国永春拳第一村（大羽村）,118.284849,25.344215,118.28,25.347,118.2913,25.3501,泉州,福建省,1~10,148,23033
23033,溜石塔公园,118.596539,24.872579,118.5921,24.8756,118.6031,24.8785,泉州,福建省,1~10,149,23034
23034,金山公园,118.574463,24.904794,118.57,24.9078,118.5809,24.9111,泉州,福建省,1~10,150,23035
23035,岵山古镇,118.265076,25.280622,118.2603,25.2834,118.2716,25.2863,泉州,福建省,1~10,151,23036
23036,红塔湾,118.718878,24.684793,118.7143,24.6877,118.7254,24.6907,泉州,福建省,1~10,152,23037
23116,海缘湾,117.747544,23.929678,117.7426,23.9323,117.754,23.9357,漳州,福建省,1~10,76,23117
23117,漳州文庙,117.65573,24.50427,117.6509,24.5073,117.6623,24.51,漳州,福建省,1~10,77,23118
23118,九仙山,117.525688,23.737455,117.5209,23.7402,117.5323,23.7433,漳州,福建省,1~10,78,23119
23119,鹅仙洞,117.335254,24.790101,117.3302,24.7928,117.3417,24.7961,漳州,福建省,1~10,79,23120
23120,花博园,117.681951,24.330089,117.6772,24.333,117.6885,24.336,漳州,福建省,1~10,80,23121
23121,苏峰山,117.48519,23.660479,117.4803,23.663,117.4917,23.6668,漳州,福建省,1~10,81,23122
23191,福州市台江区博物馆,119.317134,26.062024,119.3123,26.0651,119.3237,26.0679,福州,福建省,1~10,216,23192
23192,福州城市规划展示馆,119.37007,26.023751,119.3652,26.0267,119.3766,26.0297,福州,福建省,1~10,217,23193
23193,晋安河公园,119.316344,26.089726,119.3115,26.0928,119.3229,26.0956,福州,福建省,1~10,218,23194
23194,圣箭堂,119.39596,26.056423,119.3911,26.0593,119.4025,26.0627,福州,福建省,1~10,219,23195
23195,七彩瀑谷,118.987272,25.758416,118.9826,25.7614,118.9938,25.7641,福州,福建省,1~10,220,23196
23196,天王殿,119.395874,26.055898,119.391,26.0588,119.4024,26.0622,福州,福建省,1~10,221,23197
23197,五虎礁,119.665794,26.145776,119.6613,26.1491,119.6723,26.1519,福州,福建省,1~10,222,23198
23198,西河园,119.26099,26.074987,119.2562,26.0781,119.2674,26.0812,福州,福建省,1~10,223,23199
23199,严复墓,119.278834,26.000206,119.274,26.0033,119.2852,26.0066,福州,福建省,1~10,224,23200
23200,香积厨,119.395618,26.055388,119.3907,26.0583,119.4021,26.0617,福州,福建省,1~10,225,23201
23201,东街口,119.300324,26.088878,119.2955,26.092,119.3068,26.0951,福州,福建省,1~10,226,23202
23202,大鹤省级森林公园,119.702327,25.958431,119.6978,25.9615,119.7089,25.964,福州,福建省,1~10,227,23203
23526,辛耕别墅,116.362688,25.832503,116.3578,25.8354,116.3692,25.8384,龙岩,福建省,1~10,50,23527
23533,灵台山,116.746043,25.965991,116.7412,25.9691,116.7524,25.9723,三明,福建省,1~10,52,23534
23719,中国包酒文化博览园,118.535459,28.010485,118.5307,28.0139,118.542,28.0166,南平,福建省,1~10,70,23720
23720,三仰峰,117.949048,27.666428,117.9441,27.6698,117.9554,27.6727,南平,福建省,1~10,71,23721
23721,光孝禅寺,118.32339,27.02578,118.3184,27.029,118.3298,27.0321,南平,福建省,1~10,72,23722
23722,灵岩,117.967168,27.60948,117.9622,27.6128,117.9736,27.6158,南平,福建省,1~10,73,23723
23742,白鹭女神雕像,118.093957,24.473015,118.089,24.4756,118.1004,24.4792,厦门,福建省,1~10,302,23743
23743,洪本部巷,118.074169,24.457975,118.0692,24.4607,118.0806,24.4644,厦门,福建省,1~10,303,23744
23744,莲花山,118.02428,24.79179,118.0194,24.7946,118.0309,24.7975,厦门,福建省,1~10,304,23745
23745,厦门国际动漫展,118.180804,24.467473,118.176,24.4703,118.1873,24.4737,厦门,福建省,1~10,305,23746
23746,内厝澳路,118.06678,24.444672,118.0618,24.4474,118.0732,24.451,厦门,福建省,1~10,306,23747
23747,苏颂公园,118.158223,24.719304,118.1533,24.722,118.1647,24.7251,厦门,福建省,1~10,307,23748
23748,嵩屿电厂,118.032045,24.449728,118.0271,24.4524,118.0385,24.4554,厦门,福建省,1~10,308,23749
23749,厦门大学图书馆·法学分馆,118.107838,24.431733,118.1028,24.4343,118.1142,24.4377,厦门,福建省,1~10,309,23750
23750,道南楼,118.100773,24.565694,118.0958,24.5684,118.1072,24.5719,厦门,福建省,1~10,310,23751
23751,造水村,118.185755,24.835726,118.181,24.8385,118.1923,24.842,厦门,福建省,1~10,311,23752
23752,火烧屿,118.068849,24.492151,118.0638,24.4949,118.0752,24.4985,厦门,福建省,1~10,312,23753
23753,凤山庙,117.993491,24.606666,117.9887,24.6096,118,24.6127,厦门,福建省,1~10,313,23754
23754,池王宫,118.250822,24.66175,118.2461,24.6646,118.2574,24.6674,厦门,福建省,1~10,314,23755
23755,同安图书馆,118.158175,24.716997,118.1533,24.7197,118.1647,24.7228,厦门,福建省,1~10,315,23756
23922,陈峭景区,119.135306,27.043777,119.1303,27.0469,119.1418,27.0499,宁德,福建省,1~10,57,23923
23923,南岸景观公园,119.564354,26.648436,119.5599,26.6519,119.571,26.6541,宁德,福建省,1~10,58,23924
23924,涵江村,120.000393,26.785612,119.996,26.789,120.0068,26.792,宁德,福建省,1~10,59,23925
24231,后湖海滨公园,118.346068,24.4159,118.3413,24.4186,118.3526,24.422,泉州,福建省,1~10,153,24232
24232,小岞美术馆,118.982842,24.963061,118.9782,24.966,118.9894,24.9688,泉州,福建省,1~10,154,24233
24233,六也亭,118.700592,24.710235,118.696,24.7131,118.707,24.7164,泉州,福建省,1~10,155,24234
24234,永春船山岩生态园,117.863692,25.397611,117.8589,25.4006,117.8701,25.4038,泉州,福建省,1~10,156,24235
24235,石狮博物馆,118.64422,24.74069,118.6397,24.7437,118.6507,24.7466,泉州,福建省,1~10,157,24236
24236,万维生邮票艺术馆,118.613274,24.906534,118.6089,24.9095,118.6199,24.9122,泉州,福建省,1~10,158,24237
24237,百丈岩风景区,118.184728,25.357397,118.1798,25.3601,118.1912,25.3636,泉州,福建省,1~10,159,24238
24238,太古广场-一期,118.653666,24.871403,118.6492,24.8743,118.6602,24.8774,泉州,福建省,1~10,160,24239
24239,泉州华侨革命历史博物馆,118.276543,25.125449,118.2717,25.1282,118.283,25.1312,泉州,福建省,1~10,161,24240
24240,六君岩风景区,118.139573,25.083412,118.1346,25.086,118.1462,25.089,泉州,福建省,1~10,162,24241
24241,屈斗宫古窑址,118.25557,25.486897,118.2508,25.4897,118.2622,25.4925,泉州,福建省,1~10,163,24242
24242,南安五台山,118.43731,25.280605,118.4324,25.2832,118.4437,25.2869,泉州,福建省,1~10,164,24243
24349,裕德楼,117.05103,24.616879,117.046,24.6196,117.0575,24.6226,漳州,福建省,1~10,82,24350
24350,云水谣古栈道,117.095454,24.656722,117.0905,24.6594,117.102,24.6628,漳州,福建省,1~10,83,24351
24351,雨伞楼,117.477943,24.823205,117.4729,24.826,117.4844,24.8296,漳州,福建省,1~10,84,24352
24419,福州文林山革命陵园,119.274888,26.084532,119.2701,26.0876,119.2813,26.0908,福州,福建省,1~10,228,24420
24420,南公园,119.316693,26.062649,119.3119,26.0657,119.3233,26.0685,福州,福建省,1~10,229,24421
24421,官圳村,118.904726,26.370422,118.9001,26.3739,118.9111,26.3766,福州,福建省,1~10,230,24422
24762,云龙桥,116.694518,25.753719,116.6898,25.7567,116.701,25.7593,龙岩,福建省,1~10,51,24763
24763,王寿山国家森林公园,116.50518,24.735505,116.5006,24.7384,116.5117,24.7418,龙岩,福建省,1~10,52,24764
24771,龙栖山自然保护区,117.382744,26.511266,117.3774,26.5145,117.3891,26.5174,三明,福建省,1~10,53,24772
24772,三明龙泉山,117.611271,26.2904,117.6064,26.2939,117.6177,26.2967,三明,福建省,1~10,54,24773
24773,周恩来旧居,116.84501,26.83205,116.8403,26.8356,116.8515,26.838,三明,福建省,1~10,55,24774
24978,厦门国防教育展览馆,118.105636,24.449775,118.1006,24.4524,118.112,24.4558,厦门,福建省,1~10,316,24979
24979,翔安区图书馆,118.248569,24.62572,118.2439,24.6285,118.2552,24.6314,厦门,福建省,1~10,317,24980
24980,新城市民广场,118.06181,24.593089,118.0568,24.5958,118.0682,24.5993,厦门,福建省,1~10,318,24981
24981,龙头山寨遗址,118.066867,24.442751,118.0619,24.4455,118.0733,24.4491,厦门,福建省,1~10,319,24982
24982,安献堂,118.063449,24.444268,118.0584,24.447,118.0698,24.4505,厦门,福建省,1~10,320,24983
24983,大同路,118.073809,24.454778,118.0688,24.4575,118.0802,24.4612,厦门,福建省,1~10,321,24984
24984,美仁园,118.09302,24.463269,118.088,24.4659,118.0994,24.4695,厦门,福建省,1~10,322,24985
24985,海堤公园,118.108684,24.549862,118.1037,24.5526,118.1152,24.556,厦门,福建省,1~10,323,24986
24986,金尚公园,118.149208,24.497658,118.1443,24.5004,118.1558,24.5034,厦门,福建省,1~10,324,24987
24987,英雄小八路纪念馆,118.19199,24.483033,118.1872,24.4858,118.1984,24.4894,厦门,福建省,1~10,325,24988
24988,基督教,118.145752,24.5118,118.1409,24.5145,118.1524,24.5175,厦门,福建省,1~10,326,24989
24989,圣妈宫,118.1149,24.432772,118.1099,24.4354,118.1214,24.4387,厦门,福建省,1~10,327,24990
25176,红树林,119.827554,26.825644,119.8231,26.829,119.8341,26.8312,宁德,福建省,1~10,60,25177
25177,传胪城堡,120.057021,26.748148,120.0525,26.7513,120.0636,26.7537,宁德,福建省,1~10,61,25178
25178,沙塘里,120.03019,26.82181,120.0257,26.8251,120.0367,26.8278,宁德,福建省,1~10,62,25179
25179,西浦,119.648031,27.45158,119.6434,27.4549,119.6544,27.4579,宁德,福建省,1~10,63,25180
25551,衙口海滩,118.649599,24.660912,118.6451,24.6639,118.6561,24.6669,泉州,福建省,1~10,165,25552
25552,云河谷,118.470045,25.322227,118.4652,25.3249,118.4765,25.3282,泉州,福建省,1~10,166,25553
25553,陈金城陈伯达故居,118.741694,24.97964,118.7371,24.9824,118.7483,24.9852,泉州,福建省,1~10,167,25554
25554,欧景帝1街3D画展,118.789156,25.024674,118.7846,25.0275,118.7957,25.031,泉州,福建省,1~10,168,25555
25555,泉港植物园,118.925333,25.142362,118.9208,25.1454,118.9317,25.1488,泉州,福建省,1~10,169,25556
25556,苏夫人姑庙,118.511875,24.906089,118.5073,24.909,118.5185,24.9119,泉州,福建省,1~10,170,25557
25557,基督教泉西堂,118.58325,24.914031,118.5788,24.917,118.5897,24.9201,泉州,福建省,1~10,171,25558
25558,慈元塔,118.525957,24.612641,118.5214,24.6155,118.5325,24.6185,泉州,福建省,1~10,172,25559
25559,老子塑像,118.598246,24.946911,118.5938,24.9499,118.6048,24.9528,泉州,福建省,1~10,173,25560
25666,海澄镇城隍庙,117.857372,24.409009,117.8527,24.412,117.8639,24.4153,漳州,福建省,1~10,85,25667
25667,六鳌古城,117.752727,23.931284,117.7478,23.9339,117.7592,23.9372,漳州,福建省,1~10,86,25668
25668,彩虹桥,117.649263,24.502603,117.6445,24.5056,117.6559,24.5083,漳州,福建省,1~10,87,25669
25669,福建土楼(南靖)景区,117.06263,24.5847,117.0576,24.5874,117.0691,24.5903,漳州,福建省,1~10,88,25670
25670,非物质文化遗产展示馆,117.653102,24.505953,117.6483,24.509,117.6597,24.5117,漳州,福建省,1~10,89,25671
25671,浯屿岛,118.14925,24.325664,118.1444,24.3284,118.1558,24.3314,漳州,福建省,1~10,90,25672
25672,新圩古渡口,117.557279,24.927178,117.5525,24.9302,117.5639,24.933,漳州,福建省,1~10,91,25673
25673,胜利公园,117.65835,24.514479,117.6535,24.5175,117.6649,24.5202,漳州,福建省,1~10,92,25674
25674,奇石古玩精品街,117.67893,24.513589,117.6741,24.5165,117.6855,24.5194,漳州,福建省,1~10,93,25675
25675,张氏家庙,117.452797,23.718508,117.4478,23.7209,117.4593,23.7245,漳州,福建省,1~10,94,25676
25676,南靖乐土雨林,117.223155,24.904538,117.2183,24.9073,117.2297,24.9107,漳州,福建省,1~10,95,25677
25677,西坑村,117.923358,24.861469,117.9187,24.8645,117.9299,24.8674,漳州,福建省,1~10,96,25678
25678,东山岛梦幻星空馆,117.530374,23.737415,117.5256,23.7401,117.537,23.7431,漳州,福建省,1~10,97,25679
25744,闽俗阁,119.301557,26.046816,119.2968,26.0499,119.3081,26.053,福州,福建省,1~10,231,25745
25745,新华创意园,119.302327,26.032678,119.2975,26.0358,119.3088,26.0389,福州,福建省,1~10,232,25746
25746,芹壁村,119.986073,26.22055,119.9818,26.2239,119.9926,26.2269,福州,福建省,1~10,233,25747
25747,圣寿宝塔,119.519148,25.961728,119.5145,25.9648,119.5256,25.9681,福州,福建省,1~10,234,25748
25748,枫丹白鹭城,119.318862,26.131862,119.3141,26.135,119.3255,26.1377,福州,福建省,1~10,235,25749
25749,葡萄牙领事馆,119.31897,26.04393,119.3142,26.0469,119.3256,26.0497,福州,福建省,1~10,236,25750
25750,福州四乐轩古屋,118.771785,26.113589,118.7671,26.1168,118.7783,26.1197,福州,福建省,1~10,237,25751
25751,文武砂水库,119.591949,25.863195,119.5875,25.8664,119.5985,25.8689,福州,福建省,1~10,238,25752
25752,闽王墓,119.306786,26.149897,119.302,26.153,119.3133,26.1559,福州,福建省,1~10,239,25753
25753,海上丝绸之路展示馆,119.296223,26.081671,119.2914,26.0848,119.3027,26.0879,福州,福建省,1~10,240,25754
25754,林阳寺,119.321625,26.212282,119.3167,26.2154,119.3281,26.218,福州,福建省,1~10,241,25755
25755,马厂街基督教堂,119.31196,26.039001,119.3072,26.0421,119.3185,26.045,福州,福建省,1~10,242,25756
25756,日本领事馆,119.311241,26.042958,119.3064,26.0461,119.3177,26.049,福州,福建省,1~10,243,25757
25757,北斗洋风景区,118.722378,26.1935,118.7177,26.1967,118.729,26.1992,福州,福建省,1~10,244,25758
25758,海坛镇总兵署,119.786545,25.466788,119.782,25.4696,119.793,25.4728,福州,福建省,1~10,245,25759
25759,龙泉寺,119.549823,25.918814,119.5453,25.922,119.5563,25.9248,福州,福建省,1~10,246,25760
25760,仓山商业步行街,119.324693,26.040488,119.3199,26.0435,119.3313,26.0462,福州,福建省,1~10,247,25761
25761,福州科技馆,119.235413,26.051368,119.2306,26.0545,119.2419,26.0571,福州,福建省,1~10,248,25762
26161,狮岩,116.226008,24.868329,116.2213,24.8711,116.2326,24.8739,龙岩,福建省,1~10,53,26162
26162,梁山书院,116.08577,25.09516,116.0809,25.0978,116.0924,25.1009,龙岩,福建省,1~10,54,26163
26163,上杭文庙,116.423281,25.048678,116.4185,25.0513,116.4298,25.0548,龙岩,福建省,1~10,55,26164
26164,毛泽东才溪乡调查纪念馆,116.418679,25.250911,116.4139,25.2535,116.4252,25.2571,龙岩,福建省,1~10,56,26165
26165,振福楼,116.95521,24.633043,116.9506,24.636,116.9618,24.6388,龙岩,福建省,1~10,57,26166
26166,永定古镇,117.009303,24.660386,117.0045,24.6632,117.0157,24.6667,龙岩,福建省,1~10,58,26167
26167,初溪村集庆楼,116.335508,24.774434,116.3308,24.7771,116.3421,24.78,龙岩,福建省,1~10,59,26168
26174,尚书巷,117.179019,26.898931,117.1739,26.9022,117.1856,26.9046,三明,福建省,1~10,56,26175
26175,峨嵋峰,117.08692,27.005819,117.0817,27.009,117.0934,27.0118,三明,福建省,1~10,57,26176
26176,月亮湾客家文化园,117.55312,26.166854,117.5482,26.1703,117.5597,26.1727,三明,福建省,1~10,58,26177
26177,仙人谷国家森林公园,117.642774,26.248951,117.6379,26.2524,117.6493,26.2548,三明,福建省,1~10,59,26178
26406,光明寺,118.782954,27.509264,118.7782,27.5125,118.7895,27.5155,南平,福建省,1~10,74,26407
26407,建瓯文庙,118.32949,27.038997,118.3245,27.0422,118.3359,27.0453,南平,福建省,1~10,75,26408
26408,武夷山桃源洞,117.948403,27.655705,117.9435,27.6591,117.9549,27.662,南平,福建省,1~10,76,26409
26409,湖头村,118.363667,27.119173,118.3587,27.1223,118.3703,27.1249,南平,福建省,1~10,77,26410
26422,妈祖像,118.176926,24.453491,118.1721,24.4562,118.1834,24.4596,厦门,福建省,1~10,328,26423
26423,东山古庙,118.151818,24.743678,118.1469,24.7464,118.1584,24.7494,厦门,福建省,1~10,329,26424
26424,锄山村,118.319989,24.715545,118.3152,24.7183,118.3264,24.7219,厦门,福建省,1~10,330,26425
26425,同安区少儿图书馆,118.146631,24.731551,118.1417,24.7343,118.1532,24.7373,厦门,福建省,1~10,331,26426
26426,妙莲寺,118.141982,24.530964,118.1371,24.5337,118.1486,24.5367,厦门,福建省,1~10,332,26427
26427,悦成老爷车博物馆,118.336304,24.562707,118.3315,24.5654,118.3427,24.5689,厦门,福建省,1~10,333,26428
26428,古榕公园,118.108979,24.604145,118.104,24.6068,118.1155,24.6102,厦门,福建省,1~10,334,26429
26429,厦门大学(思明校区)-钟林美广场,118.09387,24.436992,118.0889,24.4396,118.1003,24.4432,厦门,福建省,1~10,335,26430
26430,三和宫记摩崖石刻,118.067329,24.448834,118.0623,24.4515,118.0737,24.4551,厦门,福建省,1~10,336,26431
26431,高林公园,118.18959,24.506086,118.1848,24.5089,118.1961,24.5124,厦门,福建省,1~10,337,26432
26432,厦门城遗址,118.086691,24.457494,118.0817,24.4601,118.0931,24.4638,厦门,福建省,1~10,338,26433
26433,白城海滩,118.103388,24.431858,118.0984,24.4345,118.1098,24.438,厦门,福建省,1~10,339,26434
26434,汇丰银行职员公寓旧址,118.066445,24.44812,118.0614,24.4508,118.0728,24.4544,厦门,福建省,1~10,340,26435
26435,厦门电影制片厂,118.126263,24.426209,118.1214,24.4289,118.1329,24.432,厦门,福建省,1~10,341,26436
26436,演武池遗址,118.09246,24.437664,118.0875,24.4403,118.0989,24.4439,厦门,福建省,1~10,342,26437
26437,芦山堂,118.150159,24.733304,118.1453,24.736,118.1568,24.739,厦门,福建省,1~10,343,26438
26438,风景湖公园,117.993663,24.60185,117.9889,24.6048,118.0002,24.6079,厦门,福建省,1~10,344,26439
26634,东狮山,119.90999,27.23274,119.9057,27.2361,119.9165,27.2387,宁德,福建省,1~10,64,26635
27043,惠安沿海大通道,118.696808,24.891302,118.6922,24.8942,118.7032,24.8976,泉州,福建省,1~10,174,27044
27044,北山古洋楼,118.317313,24.476448,118.3125,24.4792,118.3237,24.4828,泉州,福建省,1~10,175,27045
27045,戴云山,118.23217,25.65,118.2274,25.6529,118.2387,25.656,泉州,福建省,1~10,176,27046
27046,田安公园,118.59051,24.882261,118.5861,24.8853,118.5971,24.8883,泉州,福建省,1~10,177,27047
27047,鸿山人民公园,118.746817,24.74731,118.7422,24.7501,118.7534,24.7529,泉州,福建省,1~10,178,27048
27048,诗山凤山寺,118.27483,25.19019,118.27,25.193,118.2813,25.196,泉州,福建省,1~10,179,27049
27049,骑虎岩,118.011285,25.04799,118.0064,25.0508,118.0178,25.0537,泉州,福建省,1~10,180,27050
27050,泉州鲜花港,118.631336,24.938498,118.6268,24.9415,118.6378,24.9442,泉州,福建省,1~10,181,27051
27051,泉州海丝艺术公园,118.746541,24.897129,118.7419,24.8999,118.7531,24.9027,泉州,福建省,1~10,182,27052
27187,南溟书院,117.534117,23.735447,117.5293,23.7381,117.5406,23.7411,漳州,福建省,1~10,98,27188
27188,铜陵镇,117.515,23.7365,117.5102,23.7391,117.5216,23.7424,漳州,福建省,1~10,99,27189
27189,苏峰马帝爷庙,117.476908,23.656436,117.4719,23.6589,117.4833,23.6628,漳州,福建省,1~10,100,27190
27190,古雷港,117.613369,23.756018,117.6087,23.7588,117.6198,23.7623,漳州,福建省,1~10,101,27191
27291,前美国领事馆,119.30894,26.042709,119.3041,26.0458,119.3154,26.0488,福州,福建省,1~10,249,27292
27292,方广岩,119.093283,25.891868,119.0883,25.8947,119.0998,25.8975,福州,福建省,1~10,250,27293
27293,古田会馆,119.301208,26.049493,119.2964,26.0526,119.3077,26.0557,福州,福建省,1~10,251,27294
27294,积翠园艺术馆,119.287198,26.093537,119.2824,26.0966,119.2936,26.0998,福州,福建省,1~10,252,27295
27295,黄楮林自然保护区,118.703263,26.278442,118.6986,26.2817,118.7098,26.2845,福州,福建省,1~10,253,27296
27296,兰花谷,119.294153,26.075541,119.2894,26.0786,119.3007,26.0818,福州,福建省,1~10,254,27297
27297,白云洞,119.389245,26.075408,119.3843,26.0784,119.3957,26.0817,福州,福建省,1~10,255,27298
27298,升山寺,119.273196,26.143611,119.2684,26.1468,119.2796,26.15,福州,福建省,1~10,256,27299
27299,壶江岛,119.640991,26.11563,119.6365,26.1189,119.6474,26.1219,福州,福建省,1~10,257,27300
27300,天然奇石馆,119.37009,25.724108,119.3652,25.7268,119.3766,25.73,福州,福建省,1~10,258,27301
27301,妙峰寺,119.311742,26.013214,119.3069,26.0162,119.3182,26.0191,福州,福建省,1~10,259,27302
27302,福州国家森林公园珍稀植物园,119.29035,26.149147,119.2855,26.1523,119.2967,26.1554,福州,福建省,1~10,260,27303
27303,兰花圃,119.30581,26.07684,119.301,26.0799,119.3123,26.0829,福州,福建省,1~10,261,27304
27304,法国领事馆,119.312622,26.04323,119.3078,26.0463,119.3191,26.0492,福州,福建省,1~10,262,27305
